model,score,num_boost_round,epochs,batch_size,lr
FNN Regressor,77334.85452746935,,210.0,64.0,0.001
FNN Regressor,77330.51403053108,,280.0,64.0,0.001
FNN Regressor,56441.627704912535,,280.0,64.0,0.03
FNN Regressor,63709.88647594324,,280.0,128.0,0.03
FNN Regressor,60750.98648058784,,280.0,128.0,0.03
MLP Regressor,15164.95366031792,,360.0,32.0,0.0001
FNN Regressor,64438.408425208196,,280.0,256.0,0.03
FNN Regressor,55810.00399686279,,280.0,128.0,0.03
FNN Regressor,65936.1740463686,,280.0,32.0,0.03
FNN Regressor,68253.35139556207,,280.0,32.0,0.03
FNN Regressor,77217.57347808561,,280.0,32.0,0.003
FNN Regressor,77050.85200191314,,340.0,32.0,0.003
FNN Regressor,77318.43000402256,,340.0,32.0,0.001
Logistic Regressor,56761.975218673324,,210.0,64.0,0.001
MLP Regressor,13401.262127958767,,360.0,128.0,0.0001
MLP Regressor,9126.300036518818,,360.0,128.0,0.0003
MLP Regressor,8884.302903656722,,360.0,32.0,0.0003
MLP Regressor,8740.991141808345,,360.0,128.0,0.0003
MLP Regressor,9444.765554226165,,360.0,32.0,0.0003
MLP Regressor,8809.802353934087,,360.0,32.0,0.0003
MLP Regressor,9023.724613241948,,360.0,32.0,0.0003
LightGBM Regressor,3939.2241211850023,1243.0,,,
LightGBM Regressor,3937.817584195409,815.0,,,
XGBoost Regressor,4466.357491680805,1150.0,,,
XGBoost Regressor,4463.259930064474,626.0,,,
XGBoost Regressor,4465.5004520101,885.0,,,
XGBoost Regressor,4465.389039306906,852.0,,,
XGBoost Regressor,4466.562435221168,1733.0,,,
XGBoost Regressor,4466.52923111773,1409.0,,,
XGBoost Regressor,4464.990278641648,766.0,,,
XGBoost Regressor,4466.192714774197,945.0,,,
XGBoost Regressor,4466.2915944097085,1071.0,,,
MLP Regressor,11545.647886037388,,230.0,32.0,0.0003
MLP Regressor,7923.59071125574,,230.0,32.0,0.003
MLP Regressor,7854.726744983091,,230.0,128.0,0.003
MLP Regressor,8430.826374088128,,230.0,128.0,0.001
MLP Regressor,8254.319463860807,,260.0,128.0,0.001
MLP Regressor,8178.785691125494,,260.0,128.0,0.001
MLP Regressor,7945.226389415052,,260.0,128.0,0.003
MLP Regressor,8041.268874833939,,140.0,128.0,0.003
MLP Regressor,8145.669601069194,,120.0,128.0,0.003
FNN Regressor,77311.8716022227,,390.0,32.0,0.001
FNN Regressor,77320.07600925473,,350.0,32.0,0.001
FNN Regressor,77324.92747341166,,300.0,32.0,0.001
FNN Regressor,77339.28056379987,,200.0,32.0,0.001
Logistic Regressor,89660.1849438354,,210.0,64.0,0.0001
Logistic Regressor,84960.6333510216,,210.0,128.0,0.0001
LightGBM Regressor,3938.1610772116837,868.0,,,
LightGBM Regressor,4106.212325291563,119.0,,,
FNN Regressor,77309.77666803413,,400.0,32.0,0.001
FNN Regressor,52259.431333473054,,400.0,32.0,0.03
FNN Regressor,41062.21179850609,,480.0,32.0,0.03
XGBoost Regressor,4466.574618996138,1632.0,,,
XGBoost Regressor,4465.026775025232,803.0,,,
XGBoost Regressor,4452.836883515869,179.0,,,
XGBoost Regressor,4466.181094645728,942.0,,,
XGBoost Regressor,4466.552035989146,1770.0,,,
XGBoost Regressor,4465.087868028954,822.0,,,
XGBoost Regressor,4466.534181049699,1462.0,,,
XGBoost Regressor,4464.73211994717,743.0,,,
XGBoost Regressor,4451.5752162534145,178.0,,,
XGBoost Regressor,4466.383339888514,1135.0,,,
MLP Regressor,8234.805017426179,,120.0,256.0,0.003
FNN Regressor,34462.761944475074,,480.0,32.0,0.03
FNN Regressor,47828.66183882041,,480.0,16.0,0.03
FNN Regressor,49117.22734441544,,480.0,32.0,0.03
FNN Regressor,76830.60001851844,,480.0,32.0,0.003
FNN Regressor,76866.72108774561,,480.0,16.0,0.003
FNN Regressor,76901.50198410169,,480.0,16.0,0.003
FNN Regressor,76787.22161110626,,480.0,32.0,0.003
FNN Regressor,77346.40184293348,,480.0,32.0,0.0001
XGBoost Regressor,4460.298583478025,512.0,,,
XGBoost Regressor,4462.088302247228,356.0,,,
XGBoost Regressor,4461.909545389169,255.0,,,
Logistic Regressor,76036.45995948311,,210.0,128.0,0.0003
Logistic Regressor,61463.28685347542,,260.0,128.0,0.0003
Logistic Regressor,59803.95490347998,,390.0,128.0,0.0003
Logistic Regressor,78113.68776062367,,200.0,128.0,0.0003
Logistic Regressor,50391.9131484188,,200.0,128.0,0.001
Logistic Regressor,48563.15900493511,,200.0,32.0,0.001
Logistic Regressor,67484.25005309547,,200.0,16.0,0.001
Logistic Regressor,70164.09930366356,,200.0,16.0,0.0001
Logistic Regressor,96674.56549988028,,200.0,64.0,0.0001
Logistic Regressor,88505.48131442393,,200.0,32.0,0.0001
Logistic Regressor,88771.69394837497,,200.0,32.0,0.0001
Logistic Regressor,84547.3113200864,,50.0,32.0,0.0001
Logistic Regressor,52902.167694455646,,50.0,16.0,0.0001
Logistic Regressor,94856.4062086861,,50.0,32.0,0.0001
Logistic Regressor,100380.9283029162,,50.0,128.0,0.0001
Logistic Regressor,92770.43333392657,,50.0,64.0,0.0001
Logistic Regressor,65592.56205634783,,50.0,256.0,0.0001
Logistic Regressor,87382.51040812221,,140.0,256.0,0.0001
Logistic Regressor,67013.68890348334,,140.0,128.0,0.0001
Logistic Regressor,90538.3865987267,,140.0,128.0,0.0001
Logistic Regressor,99148.97428659773,,140.0,64.0,0.0001
Logistic Regressor,82923.08729253501,,140.0,256.0,0.0001
Logistic Regressor,60860.17001264976,,140.0,256.0,0.0001
Logistic Regressor,45788.01490311851,,140.0,256.0,0.001
Logistic Regressor,79742.68267962689,,140.0,256.0,0.001
Logistic Regressor,59268.67005039722,,140.0,256.0,0.001
XGBoost Regressor,4459.654447380531,556.0,,,
XGBoost Regressor,4466.183500556326,968.0,,,
XGBoost Regressor,4466.55946049584,1724.0,,,
XGBoost Regressor,4466.581166788763,1623.0,,,
XGBoost Regressor,4466.599212603692,1487.0,,,
XGBoost Regressor,4466.574618996138,1632.0,,,
XGBoost Regressor,4466.32143561948,1303.0,,,
XGBoost Regressor,4466.3143924444075,1166.0,,,
LightGBM Regressor,4064.1487647220583,152.0,,,
LightGBM Regressor,3937.2925942140027,879.0,,,
LightGBM Regressor,3950.4348972426023,727.0,,,
LightGBM Regressor,3949.628358294267,1546.0,,,
LightGBM Regressor,3948.9160304819884,636.0,,,
LightGBM Regressor,3949.1144776813844,627.0,,,
LightGBM Regressor,3935.495038230744,899.0,,,
LightGBM Regressor,3937.123576270625,1031.0,,,
LightGBM Regressor,4096.507187992531,123.0,,,
LightGBM Regressor,3936.6007208554893,993.0,,,
MLP Regressor,8180.742640687229,,120.0,128.0,0.003
MLP Regressor,8411.5614719092,,120.0,256.0,0.003
MLP Regressor,8118.0673153015105,,120.0,256.0,0.003
MLP Regressor,8198.687248581007,,120.0,64.0,0.003
MLP Regressor,7937.244160897399,,200.0,64.0,0.003
MLP Regressor,7923.258003305791,,200.0,64.0,0.003
MLP Regressor,7876.214535988439,,170.0,64.0,0.003
MLP Regressor,8017.477109328642,,170.0,128.0,0.003
MLP Regressor,7957.14149814802,,270.0,128.0,0.003
MLP Regressor,7967.17965072726,,200.0,128.0,0.003
MLP Regressor,7953.68832570113,,200.0,128.0,0.003
MLP Regressor,8121.294826732906,,160.0,128.0,0.003
MLP Regressor,8062.9165874122855,,160.0,128.0,0.003
MLP Regressor,7961.019626558044,,200.0,128.0,0.003
MLP Regressor,8535.567845159663,,200.0,128.0,0.001
MLP Regressor,8577.315734182188,,170.0,128.0,0.001
MLP Regressor,8115.481213754745,,360.0,128.0,0.001
MLP Regressor,7954.104801710438,,450.0,128.0,0.001
MLP Regressor,7974.198685753066,,450.0,256.0,0.001
MLP Regressor,7715.486731203114,,450.0,256.0,0.003
MLP Regressor,7482.471858769803,,450.0,64.0,0.003
MLP Regressor,7574.886214300107,,450.0,32.0,0.003
MLP Regressor,7551.300682151186,,450.0,128.0,0.003
MLP Regressor,7923.079182770238,,450.0,128.0,0.001
MLP Regressor,8631.57520060761,,450.0,128.0,0.0003
MLP Regressor,9449.114715606423,,380.0,128.0,0.0003
MLP Regressor,8761.641600205658,,450.0,128.0,0.0003
MLP Regressor,8622.478013006612,,450.0,32.0,0.0003
MLP Regressor,13430.199167269322,,450.0,32.0,0.0001
MLP Regressor,14444.549904656873,,390.0,32.0,0.0001
MLP Regressor,8775.775790797525,,390.0,32.0,0.0003
LightGBM Regressor,3969.498890919943,462.0,,,
LightGBM Regressor,3937.3063518682757,882.0,,,
LightGBM Regressor,4017.312995550361,235.0,,,
LightGBM Regressor,4008.6908782389287,266.0,,,
LightGBM Regressor,3953.8462597669723,587.0,,,
LightGBM Regressor,3948.4217949172557,1446.0,,,
LightGBM Regressor,3947.0279531912797,1430.0,,,
LightGBM Regressor,3950.4235220277733,1879.0,,,
LightGBM Regressor,3936.5104363898026,1092.0,,,
LightGBM Regressor,4105.778159546587,120.0,,,
LightGBM Regressor,3943.496813602294,771.0,,,
MLP Regressor,11479.618022274448,,220.0,32.0,0.0003
MLP Regressor,9650.52012255528,,330.0,32.0,0.0003
MLP Regressor,9230.52756216668,,330.0,32.0,0.0003
MLP Regressor,9183.189277133879,,330.0,64.0,0.0003
MLP Regressor,14773.87334995325,,130.0,64.0,0.0003
MLP Regressor,9277.646625200425,,130.0,64.0,0.001
LightGBM Regressor,3936.2966257440444,1061.0,,,
LightGBM Regressor,3950.683304152093,1969.0,,,
LightGBM Regressor,3940.3667066076505,1277.0,,,
LightGBM Regressor,3967.560989514914,406.0,,,
LightGBM Regressor,3936.965037360169,1029.0,,,
LightGBM Regressor,3966.417679489327,478.0,,,
LightGBM Regressor,3941.7028407484518,1300.0,,,
LightGBM Regressor,3942.9092127407225,770.0,,,
LightGBM Regressor,3951.1130906249423,1700.0,,,
Logistic Regressor,52422.90973947295,,140.0,256.0,0.001
Logistic Regressor,41427.90180884706,,190.0,256.0,0.001
Logistic Regressor,60787.47174215162,,340.0,256.0,0.001
Logistic Regressor,36351.01416545075,,340.0,128.0,0.001
Logistic Regressor,50533.41060228505,,170.0,128.0,0.001
Logistic Regressor,73757.09438685572,,130.0,128.0,0.001
XGBoost Regressor,4466.389115280256,1275.0,,,
XGBoost Regressor,4466.552258568481,1537.0,,,
XGBoost Regressor,4466.380910577663,1002.0,,,
XGBoost Regressor,4466.556011431524,1736.0,,,
XGBoost Regressor,4465.444695032592,857.0,,,
XGBoost Regressor,4466.564348618316,1728.0,,,
XGBoost Regressor,4466.331428408228,1247.0,,,
XGBoost Regressor,4466.5498698028705,1739.0,,,
XGBoost Regressor,4466.286997542814,1041.0,,,
XGBoost Regressor,4466.291753232163,1229.0,,,
XGBoost Regressor,4459.265172908052,392.0,,,
XGBoost Regressor,4466.309935631868,1294.0,,,
XGBoost Regressor,4466.552035989146,1770.0,,,
LightGBM Regressor,3936.404352299686,1046.0,,,
LightGBM Regressor,3936.5773514608627,788.0,,,
LightGBM Regressor,3933.852412842051,1127.0,,,
LightGBM Regressor,3938.6744201776783,797.0,,,
Logistic Regressor,30071.506354672314,,130.0,128.0,0.003
Logistic Regressor,20995.633821138246,,300.0,128.0,0.003
Logistic Regressor,17116.64791583799,,410.0,128.0,0.003
Logistic Regressor,17847.89367931182,,410.0,128.0,0.003
Logistic Regressor,20610.259545359317,,410.0,128.0,0.003
Logistic Regressor,22476.19986808596,,410.0,32.0,0.003
Logistic Regressor,18809.93971687543,,410.0,32.0,0.003
Logistic Regressor,22531.595540183538,,410.0,16.0,0.003
Logistic Regressor,17398.532746498822,,300.0,16.0,0.003
Logistic Regressor,35407.88342723887,,260.0,16.0,0.003
Logistic Regressor,18946.66157266405,,440.0,16.0,0.003
Logistic Regressor,20697.91929965119,,440.0,16.0,0.003
LightGBM Regressor,3945.513162985476,1360.0,,,
LightGBM Regressor,3951.5961234592633,1589.0,,,
LightGBM Regressor,3940.0356310008233,1225.0,,,
LightGBM Regressor,3936.986983701496,987.0,,,
LightGBM Regressor,3987.6894160298816,296.0,,,
LightGBM Regressor,3937.215078623574,1158.0,,,
LightGBM Regressor,3937.110940014933,790.0,,,
LightGBM Regressor,3948.849358731278,1499.0,,,
LightGBM Regressor,3952.079235232452,1604.0,,,
LightGBM Regressor,3937.3489607420743,1146.0,,,
LightGBM Regressor,3970.750004345715,446.0,,,
LightGBM Regressor,3947.880347914835,740.0,,,
LightGBM Regressor,3937.8103291981906,819.0,,,
LightGBM Regressor,3970.702231080404,414.0,,,
LightGBM Regressor,3937.002454187254,1156.0,,,
XGBoost Regressor,4466.344945031408,1301.0,,,
FNN Regressor,77346.99795747033,,370.0,32.0,0.0001
FNN Regressor,77347.05676452127,,390.0,32.0,0.0001
FNN Regressor,77310.39877267384,,390.0,32.0,0.001
FNN Regressor,77313.16294784266,,390.0,32.0,0.001
FNN Regressor,77302.52320168915,,440.0,32.0,0.001
FNN Regressor,77303.97308493806,,440.0,16.0,0.001
FNN Regressor,77346.7458076392,,440.0,16.0,0.0001
FNN Regressor,77308.44722899144,,440.0,16.0,0.001
MLP Regressor,9084.682744447182,,130.0,256.0,0.001
MLP Regressor,8784.439306078226,,130.0,64.0,0.001
XGBoost Regressor,4459.044050130492,371.0,,,
Logistic Regressor,31570.41360627168,,290.0,16.0,0.003
Logistic Regressor,21105.450925038243,,230.0,16.0,0.003
MLP Regressor,16069.778336328349,,50.0,64.0,0.001
MLP Regressor,15632.826718623051,,50.0,256.0,0.001
MLP Regressor,8599.958490028956,,180.0,256.0,0.001
MLP Regressor,8651.28215300013,,180.0,256.0,0.001
MLP Regressor,9732.6231313477,,120.0,256.0,0.001
MLP Regressor,7981.739942600213,,340.0,256.0,0.001
MLP Regressor,8052.346005598218,,340.0,64.0,0.001
FNN Regressor,52798.50242373248,,440.0,16.0,0.03
LightGBM Regressor,3938.0184994437354,1163.0,,,
LightGBM Regressor,3937.1232995478263,801.0,,,
XGBoost Regressor,4463.739928340038,346.0,,,
XGBoost Regressor,4466.282390954109,1022.0,,,
XGBoost Regressor,4460.713283215552,521.0,,,
XGBoost Regressor,4466.336800650807,946.0,,,
XGBoost Regressor,4466.322791016191,1141.0,,,
XGBoost Regressor,4466.30327130561,1016.0,,,
XGBoost Regressor,4459.044050130492,371.0,,,
FNN Regressor,77301.00806158576,,440.0,16.0,0.001
FNN Regressor,44411.220059840256,,440.0,16.0,0.03
FNN Regressor,77298.2197188074,,440.0,16.0,0.001
FNN Regressor,77306.81693977796,,440.0,32.0,0.001
LightGBM Regressor,3943.558665398304,1334.0,,,
LightGBM Regressor,3959.46905113691,517.0,,,
MLP Regressor,7927.771405834519,,450.0,64.0,0.001
MLP Regressor,8689.177426591292,,450.0,64.0,0.0003
MLP Regressor,8446.656816078425,,450.0,64.0,0.0003
MLP Regressor,8559.266482819361,,460.0,64.0,0.0003
MLP Regressor,9266.406714575734,,370.0,64.0,0.0003
MLP Regressor,7625.151882029988,,370.0,64.0,0.003
LightGBM Regressor,3948.9160304819884,636.0,,,
LightGBM Regressor,3937.2987984796164,1026.0,,,
LightGBM Regressor,3951.937778063141,1653.0,,,
LightGBM Regressor,3951.212825791982,1695.0,,,
XGBoost Regressor,4463.366219731966,603.0,,,
XGBoost Regressor,4462.43532454096,650.0,,,
XGBoost Regressor,4466.535412017998,1456.0,,,
XGBoost Regressor,4465.808092768737,906.0,,,
XGBoost Regressor,4463.0073691167645,638.0,,,
XGBoost Regressor,4461.545295794527,254.0,,,
XGBoost Regressor,4468.0352417801905,66.0,,,
XGBoost Regressor,4462.991769606016,666.0,,,
XGBoost Regressor,4466.435691731996,1355.0,,,
Logistic Regressor,18362.24952860019,,400.0,16.0,0.003
Logistic Regressor,17528.44780365741,,280.0,16.0,0.003
Logistic Regressor,26357.514168895494,,280.0,64.0,0.003
Logistic Regressor,24927.35269056259,,280.0,64.0,0.003
Logistic Regressor,34731.27644210073,,280.0,64.0,0.001
LightGBM Regressor,3951.2741508795098,1657.0,,,
LightGBM Regressor,3950.8687747735244,1582.0,,,
XGBoost Regressor,4466.552498821186,1944.0,,,
XGBoost Regressor,4466.316609239015,1195.0,,,
XGBoost Regressor,4466.269054272846,1211.0,,,
XGBoost Regressor,4466.570154582825,1721.0,,,
XGBoost Regressor,4466.441093260643,1356.0,,,
XGBoost Regressor,4466.34556294923,1259.0,,,
XGBoost Regressor,4466.1729541789255,1095.0,,,
XGBoost Regressor,4466.767733805287,276.0,,,
XGBoost Regressor,4466.324889426496,1249.0,,,
XGBoost Regressor,4466.564348618316,1728.0,,,
XGBoost Regressor,4466.55907918416,1682.0,,,
XGBoost Regressor,4466.324889426496,1249.0,,,
XGBoost Regressor,4466.9185499219675,288.0,,,
XGBoost Regressor,4461.318150528713,497.0,,,
XGBoost Regressor,4466.327563478257,1257.0,,,
XGBoost Regressor,4462.6774278678595,307.0,,,
FNN Regressor,77342.71933163227,,440.0,32.0,0.0003
FNN Regressor,77347.23514551508,,440.0,32.0,0.0001
FNN Regressor,77346.92170590506,,400.0,32.0,0.0001
FNN Regressor,77343.17903478064,,400.0,32.0,0.0003
FNN Regressor,77343.03350689846,,400.0,128.0,0.0003
FNN Regressor,77342.49883226778,,400.0,32.0,0.0003
LightGBM Regressor,3952.0497375965965,1613.0,,,
LightGBM Regressor,3950.8534333102116,1849.0,,,
LightGBM Regressor,3951.41043740435,1698.0,,,
FNN Regressor,77342.93237885235,,400.0,32.0,0.0003
FNN Regressor,77047.16963023282,,400.0,32.0,0.003
FNN Regressor,74062.12557433576,,400.0,32.0,0.01
FNN Regressor,73383.0388599947,,400.0,16.0,0.01
FNN Regressor,77048.32645976366,,400.0,16.0,0.003
MLP Regressor,7692.4234926773615,,370.0,128.0,0.003
MLP Regressor,7802.3870522344305,,370.0,64.0,0.003
MLP Regressor,7958.607075055966,,370.0,64.0,0.001
Logistic Regressor,73767.49074892775,,280.0,64.0,0.0003
Logistic Regressor,87548.80822377164,,280.0,64.0,0.0003
FNN Regressor,77025.28993589598,,400.0,32.0,0.003
FNN Regressor,76885.34943148577,,400.0,64.0,0.003
XGBoost Regressor,4466.286997542814,1041.0,,,
XGBoost Regressor,4451.180490984337,193.0,,,
Logistic Regressor,57168.227252506804,,390.0,64.0,0.0003
Logistic Regressor,82469.71246077874,,390.0,64.0,0.0003
Logistic Regressor,57842.333602571234,,300.0,64.0,0.0003
Logistic Regressor,35715.661815495005,,300.0,64.0,0.001
Logistic Regressor,61643.657129853105,,300.0,16.0,0.001
Logistic Regressor,54796.95809526071,,300.0,16.0,0.0003
Logistic Regressor,71963.29848348713,,170.0,16.0,0.0003
Logistic Regressor,88543.74955646184,,130.0,16.0,0.0003
LightGBM Regressor,3939.523565110937,1228.0,,,
LightGBM Regressor,3951.8261723963606,1689.0,,,
LightGBM Regressor,3947.2972755044198,1375.0,,,
LightGBM Regressor,3943.892540963167,1332.0,,,
LightGBM Regressor,3936.8938370359156,1109.0,,,
LightGBM Regressor,3936.7668561278374,984.0,,,
LightGBM Regressor,3949.963758738305,1779.0,,,
LightGBM Regressor,3950.6823941069074,1572.0,,,
LightGBM Regressor,3932.4044151862604,931.0,,,
LightGBM Regressor,3956.767428344302,570.0,,,
XGBoost Regressor,4465.338339955125,808.0,,,
XGBoost Regressor,4466.511462051902,1426.0,,,
XGBoost Regressor,4464.156586901195,708.0,,,
XGBoost Regressor,4461.597635101018,142.0,,,
XGBoost Regressor,4465.060378276309,824.0,,,
XGBoost Regressor,4463.150506359198,308.0,,,
Logistic Regressor,76456.20701036166,,130.0,16.0,0.0003
Logistic Regressor,60217.698329677725,,130.0,16.0,0.0001
Logistic Regressor,83535.99846582956,,130.0,16.0,0.0003
Logistic Regressor,90431.16234653113,,130.0,16.0,0.0003
XGBoost Regressor,4463.358887393781,623.0,,,
XGBoost Regressor,4463.215515428883,331.0,,,
MLP Regressor,7957.718398503126,,370.0,32.0,0.001
XGBoost Regressor,4464.209785139693,729.0,,,
XGBoost Regressor,4466.552898075365,1606.0,,,
XGBoost Regressor,4466.563258876096,1886.0,,,
XGBoost Regressor,4466.552742980804,1541.0,,,
XGBoost Regressor,4462.986418452409,635.0,,,
XGBoost Regressor,4460.713283215552,521.0,,,
XGBoost Regressor,4466.542366038757,1440.0,,,
XGBoost Regressor,4466.441093260643,1356.0,,,
MLP Regressor,8008.747582252093,,370.0,64.0,0.001
MLP Regressor,8015.171862362893,,370.0,64.0,0.001
MLP Regressor,7900.729325190556,,370.0,64.0,0.001
MLP Regressor,7893.288525364098,,360.0,64.0,0.001
MLP Regressor,8577.449897798413,,180.0,64.0,0.001
MLP Regressor,34695.619343245184,,180.0,64.0,0.0001
MLP Regressor,13548.77092226182,,180.0,64.0,0.0003
MLP Regressor,38635.29118142172,,180.0,64.0,0.0001
MLP Regressor,50848.03112077951,,180.0,64.0,0.0001
MLP Regressor,74696.26939383287,,50.0,64.0,0.0001
Logistic Regressor,67552.96868655928,,130.0,32.0,0.0003
LightGBM Regressor,4044.921490155283,199.0,,,
LightGBM Regressor,3951.5833851969733,654.0,,,
LightGBM Regressor,3936.2456436661073,1151.0,,,
LightGBM Regressor,4048.9465968495742,184.0,,,
LightGBM Regressor,3971.0698608831844,463.0,,,
LightGBM Regressor,3936.794512008135,989.0,,,
LightGBM Regressor,3937.123576270625,1031.0,,,
LightGBM Regressor,3935.157615264634,1072.0,,,
LightGBM Regressor,3952.085499278037,1616.0,,,
Logistic Regressor,86120.21132940397,,200.0,32.0,0.0003
LightGBM Regressor,3936.2651719018513,1047.0,,,
LightGBM Regressor,3971.360336658995,358.0,,,
LightGBM Regressor,3938.6397642117977,1167.0,,,
LightGBM Regressor,3950.7762877882565,1847.0,,,
LightGBM Regressor,3947.7559960049994,1454.0,,,
LightGBM Regressor,3956.621509799044,572.0,,,
LightGBM Regressor,4005.4384845315944,272.0,,,
LightGBM Regressor,3933.9049715667984,946.0,,,
LightGBM Regressor,3948.5228857065426,1530.0,,,
LightGBM Regressor,3945.3889366432427,753.0,,,
MLP Regressor,32444.316455798897,,230.0,64.0,0.0001
FNN Regressor,76986.78147959651,,400.0,64.0,0.003
FNN Regressor,76781.938771992,,490.0,64.0,0.003
FNN Regressor,76788.8945592826,,490.0,64.0,0.003
FNN Regressor,76786.8948931933,,490.0,128.0,0.003
FNN Regressor,76745.48177419622,,490.0,128.0,0.003
FNN Regressor,76969.37401519097,,440.0,128.0,0.003
FNN Regressor,77117.63980605638,,360.0,128.0,0.003
MLP Regressor,26458.294776756342,,230.0,32.0,0.0001
MLP Regressor,12828.847900903487,,430.0,32.0,0.0001
