model,score,epochs,batch_size,lr,num_boost_round
XGBoost Regressor,0.43134661293825377,,,,584.0
XGBoost Regressor,0.43134661293825377,,,,670.0
XGBoost Regressor,0.4288304514470664,,,,154.0
LightGBM Regressor,0.46142847959047395,,,,1731.0
LightGBM Regressor,0.46782891219038486,,,,990.0
LightGBM Regressor,0.49755062980625436,,,,654.0
LightGBM Regressor,0.46394999261795156,,,,1146.0
LightGBM Regressor,0.5415665303971683,,,,452.0
LightGBM Regressor,0.4669956430756396,,,,1001.0
LightGBM Regressor,0.5449526904362582,,,,438.0
XGBoost Regressor,0.43134661293825377,,,,801.0
XGBoost Regressor,0.43134661293825377,,,,848.0
XGBoost Regressor,0.43134661271642083,,,,304.0
XGBoost Regressor,0.4309257285268209,,,,79.0
XGBoost Regressor,0.42948786031089287,,,,144.0
XGBoost Regressor,0.43134661293825377,,,,482.0
XGBoost Regressor,0.43134661293825377,,,,668.0
LightGBM Regressor,0.4685830522261698,,,,970.0
XGBoost Regressor,0.43134661293825377,,,,884.0
XGBoost Regressor,0.43134661293825377,,,,953.0
XGBoost Regressor,0.43134661293825377,,,,1430.0
XGBoost Regressor,0.43134661293825377,,,,1501.0
XGBoost Regressor,0.43134661293825377,,,,1424.0
XGBoost Regressor,0.43134661293825377,,,,1316.0
XGBoost Regressor,0.43134661293825377,,,,852.0
XGBoost Regressor,0.43134661293825377,,,,1721.0
XGBoost Regressor,0.43134661293825377,,,,1819.0
LightGBM Regressor,0.4616984740444109,,,,1405.0
LightGBM Regressor,0.46156955594057236,,,,1453.0
LightGBM Regressor,0.4813082101624125,,,,787.0
LightGBM Regressor,0.5052883431801126,,,,606.0
LightGBM Regressor,0.46220045870893667,,,,1364.0
LightGBM Regressor,0.49844143517627065,,,,646.0
LightGBM Regressor,0.47149484472979536,,,,926.0
LightGBM Regressor,0.4682578639231709,,,,986.0
LightGBM Regressor,0.4611300556592368,,,,1710.0
LightGBM Regressor,0.47069242365409286,,,,933.0
LightGBM Regressor,0.478737041078543,,,,818.0
LightGBM Regressor,0.5135458013692593,,,,565.0
LightGBM Regressor,0.6515252081416757,,,,209.0
LightGBM Regressor,0.47169076618382627,,,,916.0
LightGBM Regressor,0.47122349364655736,,,,929.0
LightGBM Regressor,0.47131164318683244,,,,925.0
XGBoost Regressor,0.43134661293825377,,,,1892.0
XGBoost Regressor,0.43134661293825377,,,,928.0
XGBoost Regressor,0.43134661293825377,,,,1303.0
XGBoost Regressor,0.43134661293825377,,,,1991.0
XGBoost Regressor,0.43134661293825377,,,,1027.0
XGBoost Regressor,0.43134661293825377,,,,1533.0
XGBoost Regressor,0.43134661293825377,,,,1874.0
XGBoost Regressor,0.43134661293825377,,,,1179.0
XGBoost Regressor,0.43134661293825377,,,,1662.0
XGBoost Regressor,0.43134661293825377,,,,1663.0
XGBoost Regressor,0.43134661293825377,,,,1397.0
XGBoost Regressor,0.43134661293825377,,,,988.0
XGBoost Regressor,0.43134661293825377,,,,1405.0
XGBoost Regressor,0.43134661293825377,,,,1814.0
LightGBM Regressor,0.4628490428633581,,,,1288.0
LightGBM Regressor,0.5857117328284045,,,,321.0
LightGBM Regressor,0.46628999720856507,,,,1032.0
LightGBM Regressor,0.49408013005283385,,,,676.0
LightGBM Regressor,0.4805009254443527,,,,801.0
LightGBM Regressor,0.522005891934332,,,,526.0
LightGBM Regressor,0.4645287643066942,,,,1082.0
LightGBM Regressor,0.6229231552753853,,,,250.0
LightGBM Regressor,0.4634141844547203,,,,1223.0
LightGBM Regressor,0.46578454329790997,,,,1046.0
LightGBM Regressor,0.4612401253234722,,,,1646.0
LightGBM Regressor,0.4625552472130403,,,,1330.0
LightGBM Regressor,0.46152922552900916,,,,1866.0
LightGBM Regressor,0.46181313710767113,,,,1897.0
LightGBM Regressor,0.46177406977041496,,,,1827.0
LightGBM Regressor,0.4627630120562446,,,,1294.0
LightGBM Regressor,0.4915275520832755,,,,694.0
LightGBM Regressor,0.6546328012622673,,,,205.0
LightGBM Regressor,0.7038761794911546,,,,143.0
XGBoost Regressor,0.43134661293825377,,,,1757.0
XGBoost Regressor,0.43134661293825377,,,,1581.0
XGBoost Regressor,0.43134661293825377,,,,1189.0
XGBoost Regressor,0.43134661293825377,,,,1082.0
XGBoost Regressor,0.43134661293825377,,,,1055.0
XGBoost Regressor,0.43134661293825377,,,,844.0
XGBoost Regressor,0.43134661293825377,,,,1022.0
XGBoost Regressor,0.43134661293825377,,,,1988.0
XGBoost Regressor,0.43134661293825377,,,,1588.0
XGBoost Regressor,0.43134661293825377,,,,1310.0
XGBoost Regressor,0.43134661293825377,,,,669.0
XGBoost Regressor,0.43134661293825377,,,,798.0
XGBoost Regressor,0.43134661293825377,,,,477.0
XGBoost Regressor,0.43134661293825377,,,,1050.0
XGBoost Regressor,0.43134661293825377,,,,991.0
XGBoost Regressor,0.43134661293825377,,,,1276.0
XGBoost Regressor,0.43134661293825377,,,,1023.0
XGBoost Regressor,0.43134661293825377,,,,1163.0
XGBoost Regressor,0.43134661293825377,,,,421.0
XGBoost Regressor,0.43134661293825377,,,,764.0
XGBoost Regressor,0.43134638552760535,,,,268.0
XGBoost Regressor,0.42948786031089287,,,,144.0
XGBoost Regressor,0.43134661293825377,,,,370.0
XGBoost Regressor,0.43134661293825377,,,,909.0
XGBoost Regressor,0.42992037665280713,,,,131.0
XGBoost Regressor,0.4335933684044703,,,,66.0
XGBoost Regressor,0.43134661293825377,,,,828.0
XGBoost Regressor,0.43134661293825377,,,,1194.0
XGBoost Regressor,0.43134661293825377,,,,1136.0
XGBoost Regressor,0.43134661293825377,,,,957.0
XGBoost Regressor,0.43134661293825377,,,,1487.0
XGBoost Regressor,0.43134661293825377,,,,1405.0
XGBoost Regressor,0.43134661293825377,,,,1863.0
XGBoost Regressor,0.43134661293825377,,,,1516.0
XGBoost Regressor,0.43134661293825377,,,,1539.0
XGBoost Regressor,0.43134661293825377,,,,1263.0
LightGBM Regressor,0.47545864532554777,,,,859.0
LightGBM Regressor,0.4615266915534057,,,,1622.0
LightGBM Regressor,0.4619257957818502,,,,1916.0
XGBoost Regressor,0.43134661293825377,,,,800.0
XGBoost Regressor,0.43134661293825377,,,,470.0
XGBoost Regressor,0.43313395495506457,,,,63.0
XGBoost Regressor,0.42940262641722826,,,,146.0
XGBoost Regressor,0.43134661293825377,,,,545.0
XGBoost Regressor,0.43134661293825377,,,,936.0
XGBoost Regressor,0.43112609044500094,,,,232.0
XGBoost Regressor,0.43134661293825377,,,,400.0
XGBoost Regressor,0.43404853875502697,,,,60.0
XGBoost Regressor,0.43134661293825377,,,,631.0
XGBoost Regressor,0.43134661293825377,,,,1130.0
LightGBM Regressor,0.46533841025658373,,,,1057.0
LightGBM Regressor,0.6079668663217804,,,,277.0
LightGBM Regressor,0.5596506026245248,,,,390.0
LightGBM Regressor,0.46353856196160453,,,,1221.0
LightGBM Regressor,0.4611938764597556,,,,1738.0
LightGBM Regressor,0.46142223893244444,,,,1680.0
LightGBM Regressor,0.4665602744536823,,,,1022.0
LightGBM Regressor,0.4758922403509137,,,,849.0
LightGBM Regressor,0.46151234882679987,,,,1788.0
XGBoost Regressor,0.43134661293825377,,,,628.0
XGBoost Regressor,0.43134661293825377,,,,957.0
XGBoost Regressor,0.43134661293825377,,,,1696.0
XGBoost Regressor,0.43134661293825377,,,,1786.0
XGBoost Regressor,0.43134661293825377,,,,1869.0
LightGBM Regressor,0.4639217948645516,,,,1187.0
LightGBM Regressor,0.5156078806883906,,,,558.0
LightGBM Regressor,0.47242682689492504,,,,896.0
LightGBM Regressor,0.4907153361977392,,,,704.0
LightGBM Regressor,0.5099742666543591,,,,581.0
LightGBM Regressor,0.4669694812132715,,,,1002.0
LightGBM Regressor,0.46186041985353704,,,,1501.0
LightGBM Regressor,0.4645287643066942,,,,1082.0
XGBoost Regressor,0.43134661293825377,,,,1965.0
XGBoost Regressor,0.43134661293825377,,,,1735.0
XGBoost Regressor,0.43134661293825377,,,,986.0
XGBoost Regressor,0.43134661293825377,,,,941.0
XGBoost Regressor,0.43134661293825377,,,,671.0
XGBoost Regressor,0.43134661293825377,,,,555.0
XGBoost Regressor,0.43134661293825377,,,,931.0
LightGBM Regressor,0.46128185473217104,,,,1744.0
LightGBM Regressor,0.4621975561563034,,,,1363.0
LightGBM Regressor,0.46143304301352106,,,,1657.0
LightGBM Regressor,0.46193170174584347,,,,1502.0
LightGBM Regressor,0.4823240757988404,,,,777.0
LightGBM Regressor,0.550989979687953,,,,416.0
LightGBM Regressor,0.4907172779560225,,,,705.0
LightGBM Regressor,0.46289763678204243,,,,1292.0
LightGBM Regressor,0.5735817403038943,,,,349.0
LightGBM Regressor,0.6768522091834804,,,,177.0
LightGBM Regressor,0.5101855822474057,,,,580.0
LightGBM Regressor,0.50407491535031,,,,611.0
LightGBM Regressor,0.5164644163637189,,,,553.0
LightGBM Regressor,0.5937956289555165,,,,300.0
LightGBM Regressor,0.46387861284937143,,,,1197.0
LightGBM Regressor,0.46440058267013357,,,,1084.0
LightGBM Regressor,0.4618256979127655,,,,1895.0
LightGBM Regressor,0.4625822861535764,,,,1353.0
LightGBM Regressor,0.46151023361311766,,,,1761.0
LightGBM Regressor,0.464052858741962,,,,1162.0
LightGBM Regressor,0.467354139558395,,,,998.0
LightGBM Regressor,0.5060038322526286,,,,602.0
LightGBM Regressor,0.4855082512733338,,,,747.0
LightGBM Regressor,0.6247092701031526,,,,246.0
LightGBM Regressor,0.5735197527259397,,,,350.0
LightGBM Regressor,0.48137183932760824,,,,785.0
XGBoost Regressor,0.43134661293825377,,,,884.0
XGBoost Regressor,0.43134661293825377,,,,659.0
XGBoost Regressor,0.4307309019249049,,,,80.0
LightGBM Regressor,0.6229231552753853,,,,250.0
LightGBM Regressor,0.5942906886839959,,,,299.0
LightGBM Regressor,0.6320706775157499,,,,235.0
LightGBM Regressor,0.7033664752835774,,,,144.0
LightGBM Regressor,0.46423498230432664,,,,1110.0
LightGBM Regressor,0.47494096211792564,,,,865.0
LightGBM Regressor,0.5163645261777288,,,,551.0
LightGBM Regressor,0.5577515698047004,,,,394.0
LightGBM Regressor,0.5186928790224513,,,,542.0
LightGBM Regressor,0.5165738173092316,,,,550.0
LightGBM Regressor,0.4700818253297729,,,,941.0
LightGBM Regressor,0.46820488418495443,,,,973.0
LightGBM Regressor,0.46170133046867073,,,,1936.0
LightGBM Regressor,0.46176632116251176,,,,1456.0
LightGBM Regressor,0.5009615365382127,,,,632.0
LightGBM Regressor,0.46232001458014466,,,,1558.0
LightGBM Regressor,0.46162141609109314,,,,1478.0
LightGBM Regressor,0.46313167300609404,,,,1276.0
LightGBM Regressor,0.5038472777999209,,,,617.0
LightGBM Regressor,0.4638079657033463,,,,1170.0
LightGBM Regressor,0.48137183932760824,,,,785.0
LightGBM Regressor,0.46412023435827526,,,,1103.0
LightGBM Regressor,0.46145777465565463,,,,1435.0
LightGBM Regressor,0.4645226117023769,,,,1095.0
LightGBM Regressor,0.4620003553306387,,,,1978.0
LightGBM Regressor,0.46147400067094224,,,,1620.0
LightGBM Regressor,0.4630683841362678,,,,1241.0
LightGBM Regressor,0.4614300151624567,,,,1634.0
LightGBM Regressor,0.4619445981157379,,,,1963.0
LightGBM Regressor,0.4618975211784449,,,,1503.0
LightGBM Regressor,0.5135458013692593,,,,565.0
LightGBM Regressor,0.6960109041827415,,,,152.0
LightGBM Regressor,0.4756279312675844,,,,854.0
XGBoost Regressor,0.43134661293825377,,,,590.0
XGBoost Regressor,0.43134661293825377,,,,1080.0
XGBoost Regressor,0.43134661293825377,,,,1633.0
XGBoost Regressor,0.43134661293825377,,,,1860.0
XGBoost Regressor,0.43134661293825377,,,,1067.0
XGBoost Regressor,0.43134661293825377,,,,1860.0
XGBoost Regressor,0.43134661293825377,,,,1519.0
XGBoost Regressor,0.43134661293825377,,,,1480.0
XGBoost Regressor,0.43134661293825377,,,,1555.0
XGBoost Regressor,0.43134661293825377,,,,640.0
XGBoost Regressor,0.43134661293825377,,,,1443.0
XGBoost Regressor,0.43134661293825377,,,,1911.0
XGBoost Regressor,0.43134661293825377,,,,1345.0
LightGBM Regressor,0.4661076527883452,,,,1041.0
LightGBM Regressor,0.5825900060795247,,,,328.0
LightGBM Regressor,0.7409298873382099,,,,107.0
LightGBM Regressor,0.464682892232716,,,,1077.0
LightGBM Regressor,0.4683318879209729,,,,972.0
LightGBM Regressor,0.4666328239196312,,,,1011.0
LightGBM Regressor,0.4619221518379332,,,,1918.0
LightGBM Regressor,0.46195874732835973,,,,1515.0
LightGBM Regressor,0.4658558741760761,,,,1040.0
LightGBM Regressor,0.46259827745962007,,,,1354.0
LightGBM Regressor,0.4614822390402288,,,,1619.0
LightGBM Regressor,0.4722746253154078,,,,898.0
LightGBM Regressor,0.498972679049823,,,,644.0
LightGBM Regressor,0.6651994280805997,,,,192.0
LightGBM Regressor,0.5956692340993925,,,,296.0
LightGBM Regressor,0.5105550159626958,,,,578.0
LightGBM Regressor,0.5022631844535775,,,,625.0
LightGBM Regressor,0.46410065392283095,,,,1116.0
LightGBM Regressor,0.46974414318422314,,,,950.0
LightGBM Regressor,0.4614340105070017,,,,1770.0
LightGBM Regressor,0.46225294903437464,,,,1562.0
LightGBM Regressor,0.46721239495230155,,,,999.0
LightGBM Regressor,0.4619058349648439,,,,1417.0
LightGBM Regressor,0.46205821121967644,,,,1999.0
LightGBM Regressor,0.46147164816099034,,,,1728.0
LightGBM Regressor,0.46149947390770313,,,,1624.0
LightGBM Regressor,0.4812190123050212,,,,786.0
LightGBM Regressor,0.5200835641521209,,,,537.0
LightGBM Regressor,0.5440246109035703,,,,443.0
LightGBM Regressor,0.46622141924245775,,,,1033.0
LightGBM Regressor,0.5052108318892302,,,,607.0
LightGBM Regressor,0.5163645261777288,,,,551.0
LightGBM Regressor,0.521747188281812,,,,527.0
LightGBM Regressor,0.47870134238337786,,,,819.0
LightGBM Regressor,0.4705634708515277,,,,935.0
LightGBM Regressor,0.46142157396929745,,,,1487.0
LightGBM Regressor,0.4640087663218003,,,,1166.0
LightGBM Regressor,0.6163190186200027,,,,263.0
LightGBM Regressor,0.46412609224285295,,,,1151.0
LightGBM Regressor,0.4857886266657704,,,,745.0
LightGBM Regressor,0.46146674261279386,,,,1630.0
XGBoost Regressor,0.43134661293825377,,,,1372.0
XGBoost Regressor,0.43134661293825377,,,,1319.0
LightGBM Regressor,0.4618953760393386,,,,1990.0
LightGBM Regressor,0.4614487834657843,,,,1730.0
LightGBM Regressor,0.465849114233428,,,,1047.0
LightGBM Regressor,0.4616854362023617,,,,1838.0
LightGBM Regressor,0.4624619237248235,,,,1335.0
LightGBM Regressor,0.46147247051934076,,,,1759.0
LightGBM Regressor,0.471769409686707,,,,921.0
LightGBM Regressor,0.5287508284748947,,,,501.0
LightGBM Regressor,0.5068407989233377,,,,598.0
LightGBM Regressor,0.4722275303265403,,,,900.0
LightGBM Regressor,0.4621975561563034,,,,1363.0
LightGBM Regressor,0.46146674261279386,,,,1630.0
LightGBM Regressor,0.4646679233440377,,,,1087.0
LightGBM Regressor,0.50407491535031,,,,611.0
LightGBM Regressor,0.5714430186601935,,,,355.0
LightGBM Regressor,0.46410065392283095,,,,1116.0
LightGBM Regressor,0.5880831332479719,,,,314.0
LightGBM Regressor,0.7327804427362989,,,,116.0
LightGBM Regressor,0.593476595690656,,,,301.0
LightGBM Regressor,0.5119202348637881,,,,571.0
LightGBM Regressor,0.48491420223696846,,,,754.0
LightGBM Regressor,0.4849519738422494,,,,751.0
LightGBM Regressor,0.5014374122081982,,,,630.0
LightGBM Regressor,0.46390679724386885,,,,1196.0
LightGBM Regressor,0.46194823838305343,,,,1586.0
XGBoost Regressor,0.43134661293825377,,,,1683.0
XGBoost Regressor,0.43134661293825377,,,,1038.0
XGBoost Regressor,0.43134661293825377,,,,757.0
XGBoost Regressor,0.43134661293825377,,,,1707.0
XGBoost Regressor,0.43134661293825377,,,,1877.0
FNN Regressor,0.5704817709441706,380.0,128.0,0.01,
FNN Regressor,0.5858906691336876,380.0,128.0,0.01,
FNN Regressor,0.5888639434185313,370.0,128.0,0.01,
FNN Regressor,0.7628117187052363,370.0,32.0,0.01,
FNN Regressor,0.5750119750480882,370.0,16.0,0.01,
FNN Regressor,0.6130400024201389,370.0,16.0,0.003,
FNN Regressor,0.5584899734161487,370.0,64.0,0.003,
LightGBM Regressor,0.4616289590582646,,,,1853.0
LightGBM Regressor,0.46185826081025383,,,,1907.0
LightGBM Regressor,0.46169349787201636,,,,1814.0
LightGBM Regressor,0.4618896846653891,,,,1966.0
LightGBM Regressor,0.46226964012895416,,,,1367.0
LightGBM Regressor,0.4641840349774164,,,,1108.0
LightGBM Regressor,0.626357346562938,,,,243.0
LightGBM Regressor,0.4823697181511068,,,,776.0
LightGBM Regressor,0.6037158792443875,,,,284.0
FNN Regressor,0.5787289873278547,370.0,128.0,0.003,
FNN Regressor,0.5897646899668735,450.0,128.0,0.003,
FNN Regressor,0.6033887612090217,450.0,128.0,0.03,
FNN Regressor,0.6036239095140971,450.0,256.0,0.03,
FNN Regressor,0.6094401689704034,450.0,256.0,0.003,
FNN Regressor,0.5919420488729871,400.0,256.0,0.003,
FNN Regressor,0.5808642972832204,400.0,256.0,0.003,
FNN Regressor,0.5601640364475196,400.0,256.0,0.003,
FNN Regressor,0.6649441679170981,400.0,256.0,0.003,
FNN Regressor,0.6217578868590562,330.0,256.0,0.003,
FNN Regressor,0.5958854658995916,330.0,128.0,0.003,
FNN Regressor,0.6218180627465483,330.0,256.0,0.003,
FNN Regressor,0.6505748824422446,330.0,256.0,0.003,
FNN Regressor,0.5590952947675094,330.0,256.0,0.03,
FNN Regressor,0.6201287631166246,330.0,256.0,0.003,
FNN Regressor,0.6107787305441903,370.0,256.0,0.003,
FNN Regressor,0.5541804313036324,380.0,256.0,0.003,
XGBoost Regressor,0.43134661293825377,,,,1150.0
XGBoost Regressor,0.43134661293825377,,,,1932.0
XGBoost Regressor,0.43134661293825377,,,,1346.0
XGBoost Regressor,0.43134661293825377,,,,1435.0
XGBoost Regressor,0.43134661293825377,,,,977.0
LightGBM Regressor,0.4876525190167252,,,,731.0
LightGBM Regressor,0.46191904806544065,,,,1458.0
LightGBM Regressor,0.461388679792721,,,,1769.0
LightGBM Regressor,0.4619766370652631,,,,1465.0
LightGBM Regressor,0.4823240757988404,,,,777.0
LightGBM Regressor,0.46172487747176705,,,,1472.0
XGBoost Regressor,0.43134661293825377,,,,1057.0
XGBoost Regressor,0.43134661293825377,,,,1027.0
XGBoost Regressor,0.43134661293825377,,,,1950.0
XGBoost Regressor,0.43134661293825377,,,,1634.0
XGBoost Regressor,0.43134661293825377,,,,1182.0
XGBoost Regressor,0.43134661293825377,,,,1743.0
XGBoost Regressor,0.43134661293825377,,,,1961.0
XGBoost Regressor,0.43134661293825377,,,,1282.0
XGBoost Regressor,0.43134661293825377,,,,1001.0
XGBoost Regressor,0.43134661293825377,,,,1030.0
XGBoost Regressor,0.43134661293825377,,,,812.0
XGBoost Regressor,0.43134661293825377,,,,1319.0
XGBoost Regressor,0.43134661293825377,,,,811.0
XGBoost Regressor,0.43134661293825377,,,,1671.0
XGBoost Regressor,0.43134661293825377,,,,1527.0
XGBoost Regressor,0.43134661293825377,,,,1164.0
XGBoost Regressor,0.43134661293825377,,,,1632.0
XGBoost Regressor,0.43134661293825377,,,,1139.0
XGBoost Regressor,0.43134661293825377,,,,881.0
XGBoost Regressor,0.43134661293825377,,,,443.0
XGBoost Regressor,0.43134661293825377,,,,940.0
XGBoost Regressor,0.43134661293825377,,,,1460.0
XGBoost Regressor,0.43134661293825377,,,,493.0
XGBoost Regressor,0.43134661293825377,,,,807.0
XGBoost Regressor,0.43134661293825377,,,,1270.0
XGBoost Regressor,0.43134661293825377,,,,1384.0
XGBoost Regressor,0.43134661293825377,,,,1067.0
FNN Regressor,0.5318563825632913,380.0,256.0,0.003,
FNN Regressor,0.5716473368696603,380.0,128.0,0.003,
LightGBM Regressor,0.4617253643787743,,,,1921.0
FNN Regressor,0.6048146246577625,380.0,32.0,0.003,
FNN Regressor,0.5551196895408608,380.0,32.0,0.03,
FNN Regressor,0.5905312869008607,380.0,32.0,0.003,
FNN Regressor,0.6439964956248955,400.0,32.0,0.003,
FNN Regressor,0.6143405815726376,400.0,32.0,0.003,
FNN Regressor,0.639970252296522,400.0,32.0,0.003,
FNN Regressor,0.6169569482531331,400.0,128.0,0.003,
FNN Regressor,0.6729209249319674,330.0,128.0,0.003,
FNN Regressor,0.572190996726584,330.0,64.0,0.003,
LightGBM Regressor,0.46150586948146577,,,,1677.0
LightGBM Regressor,0.46156066744887847,,,,1426.0
LightGBM Regressor,0.5189845647987529,,,,541.0
LightGBM Regressor,0.5698610673648596,,,,359.0
LightGBM Regressor,0.4993771074331635,,,,640.0
LightGBM Regressor,0.46234314151824657,,,,1343.0
LightGBM Regressor,0.46175853169300807,,,,1920.0
LightGBM Regressor,0.461321576501353,,,,1721.0
LightGBM Regressor,0.4614986030207138,,,,1629.0
LightGBM Regressor,0.462372767244268,,,,1543.0
LightGBM Regressor,0.46231480744964376,,,,1537.0
LightGBM Regressor,0.4618273746673258,,,,1902.0
LightGBM Regressor,0.4614948393653153,,,,1784.0
LightGBM Regressor,0.46163217375440274,,,,1491.0
LightGBM Regressor,0.46317009506902485,,,,1269.0
LightGBM Regressor,0.4743233726085926,,,,877.0
LightGBM Regressor,0.6601843600578288,,,,197.0
LightGBM Regressor,0.704728025259892,,,,140.0
XGBoost Regressor,0.43134661293825377,,,,1976.0
XGBoost Regressor,0.43134661293825377,,,,1960.0
XGBoost Regressor,0.43134661293825377,,,,1583.0
XGBoost Regressor,0.43134661293825377,,,,1053.0
XGBoost Regressor,0.43134661293825377,,,,455.0
XGBoost Regressor,0.43134661293825377,,,,1336.0
XGBoost Regressor,0.43134661293825377,,,,478.0
XGBoost Regressor,0.43014185177653075,,,,179.0
XGBoost Regressor,0.43134661293825377,,,,807.0
XGBoost Regressor,0.43134661293825377,,,,572.0
XGBoost Regressor,0.42959657633403897,,,,169.0
XGBoost Regressor,0.43134661293825377,,,,583.0
XGBoost Regressor,0.43134661293825377,,,,812.0
XGBoost Regressor,0.43134661293825377,,,,883.0
XGBoost Regressor,0.43134661293825377,,,,1854.0
XGBoost Regressor,0.43134661293825377,,,,1983.0
XGBoost Regressor,0.43134661293825377,,,,1050.0
XGBoost Regressor,0.43134661293825377,,,,1208.0
XGBoost Regressor,0.43134661293825377,,,,771.0
XGBoost Regressor,0.43134661293825377,,,,525.0
XGBoost Regressor,0.43134661293825377,,,,331.0
